hotspot_id,centroid_lat,centroid_lon,police_station,impact,frequency,persistence,recency,priority_score,global_rank,station_rank,risk_tier,anomaly_score
dbscan-329,12.985463143820825,77.52690313065985,Kamakshipalya,0.9002153024738658,0.00028960790307788845,0.13333333333333333,0.4742577933111915,7.474481606010939,320,6,HIGH,0.3879
dbscan-284,13.020735257575756,77.6568613939394,Hennuru,0.7404314983654057,0.0003861438707705179,0.11333333333333333,0.601622828870583,7.451632346427674,321,5,LOW,0.0004
dbscan-441,12.931621532432434,77.62313033243242,Adugodi,0.8074090846580727,0.00045050118256560425,0.06,0.854340806647086,7.441086603489608,322,9,MEDIUM,0.2028
dbscan-345,12.979866357575759,77.53874309696971,Magadi Road,0.7282258205987298,0.0003861438707705179,0.09333333333333334,0.8006807030493748,7.432244280470403,323,7,LOW,0.0235
dbscan-502,12.920805838888889,77.60058063055556,Mico Layout,0.737002871037895,0.00043441185461683265,0.09333333333333334,0.6330001636633649,7.424736024772082,324,9,LOW,0.015
dbscan-110,13.083547812676057,77.63763120422537,Hennuru,0.7800321271553059,0.000997538332823838,0.13333333333333333,0.08454983604135322,7.423899042571794,325,6,LOW,0.1436
dbscan-443,13.057345634375,77.47292468124999,No Police Station,0.7897839947262757,0.00037005454282174635,0.07333333333333333,0.9432687257226737,7.41865827879295,326,4,LOW,0.1578
dbscan-461,12.942307411764704,77.54839280588236,Banashankari,0.81377179695329,0.0004022331987192895,0.06,0.9536823272170085,7.376686760250384,327,6,MEDIUM,0.2028
dbscan-228,13.028405852315847,77.56187327541295,Yeshwanthpura,0.6994398653546919,0.0004183225266680611,0.1,0.6563902258857404,7.342640772363225,328,8,LOW,0.264
dbscan-134,12.99946658518518,77.48873818333334,Kamakshipalya,0.7834975417616974,0.0007240197576947211,0.05333333333333334,0.4467684476457135,7.336092175008213,329,7,MEDIUM,0.183
dbscan-424,12.955721600000002,77.72082882222222,Whitefield,0.7803747979686322,0.00028960790307788845,0.09333333333333334,0.9831360377322522,7.3328583236287175,330,14,LOW,0.1596
dbscan-422,12.974588505882352,77.59667620294117,Cubbon Park,0.7499974648744184,0.0004022331987192895,0.07333333333333333,0.8589551816785047,7.3164305946938955,331,7,LOW,0.0147
dbscan-472,12.999311248780486,77.58379098292683,Sadashivanagar,0.7933240240078291,0.0005148584943606906,0.04666666666666667,0.8584631084257548,7.270458748992041,332,5,MEDIUM,0.1934
dbscan-449,12.983513038709678,77.67987397096775,Banaswadi,0.9178799614399776,0.00035396521487297475,0.05333333333333334,0.8831725245536152,7.238708360505008,333,6,HIGH,0.4584
dbscan-313,12.961635665217392,77.61526803260871,Ashok Nagar,0.8104448848891747,0.0005953051341045485,0.04,0.746924533826092,7.22067516986887,334,7,MEDIUM,0.2346
dbscan-392,12.984370935294118,77.58226155,High ground,0.7556092334198361,0.0004022331987192895,0.08,0.6841639635153766,7.2165630004371515,335,7,LOW,0.0266
dbscan-408,13.05203012658691,77.48744755657226,No Police Station,0.7814873350885878,0.0002574292471803453,0.1,0.9477766659031007,7.183550532880874,336,5,LOW,0.1612
dbscan-256,13.04893882857143,77.54766406285712,Jalahalli,0.7841146139184858,0.0004183225266680611,0.07333333333333333,0.6206016415243436,7.163278814853218,337,9,LOW,0.1502
dbscan-460,12.892295903571428,77.57208426428572,Thalagattapura,0.762268007329784,0.00030569723102666,0.08666666666666667,0.8847326634382131,7.1409859918723395,338,8,LOW,0.1895
dbscan-428,13.017712989655172,77.54831265517241,Yeshwanthpura,0.9384564429194272,0.0003217865589754316,0.06666666666666667,0.6337986803001104,7.0946678962683185,339,9,HIGH,0.643
dbscan-340,12.985228179166668,77.5724169875,Sheshadripuram,0.7169052749852273,0.0002413399192315737,0.12,0.9445668881501188,7.078857304896202,340,3,LOW,0.1115
dbscan-398,13.059899119495872,77.50682871694437,Chikkabanavara,0.9268530563174526,0.00017698260743648737,0.1,0.9830459019209438,7.041627890801753,341,5,HIGH,0.5563
dbscan-581,12.866494527272726,77.53495424090909,Thalagattapura,0.9089420694056299,0.00020916126333403055,0.09333333333333334,0.8553597194424887,7.036626029285841,342,9,HIGH,0.4164
dbscan-477,13.098310604545457,77.58460034090909,Yelahanka,0.7548930159757485,0.0005631264782070053,0.04,0.8332408965339886,7.036119955932811,343,7,LOW,0.0474
dbscan-459,12.947435082758622,77.5242313724138,Byatarayanapura,0.9072771726506272,0.0003217865589754316,0.06666666666666667,0.6403993065650608,7.010311961598717,344,8,HIGH,0.3758
dbscan-208,12.967255780434785,77.60861448695653,Ashok Nagar,0.7377329265369297,0.0005953051341045485,0.09333333333333334,0.2537875358634801,7.00684438942684,345,8,LOW,0.0182
dbscan-99,12.989260052492327,77.71211272072146,Mahadevapura,0.7493667621757164,0.00045050118256560425,0.04666666666666667,0.91658375676565,6.941110112430252,346,11,LOW,0.017
dbscan-229,13.021577185714284,77.55175363571429,Yeshwanthpura,0.7303825292282744,0.00030569723102666,0.08666666666666667,0.8111732657382138,6.929158405948699,347,10,LOW,0.0349
dbscan-292,12.897373687499998,77.57128536666666,K.S. Layout,0.7199630464357725,0.0002413399192315737,0.10666666666666667,0.9437012481744931,6.924880722237043,348,7,LOW,0.0932
dbscan-474,12.94529675,77.57997975555556,Basavanagudi,0.7406691058348477,0.00043441185461683265,0.04666666666666667,0.9516078997603646,6.8848609121754025,349,8,LOW,0.0
dbscan-508,12.924187088888889,77.60944147037037,Mico Layout,0.7892586686828394,0.00028960790307788845,0.06666666666666667,0.9515206545096562,6.853064631473478,350,10,LOW,0.162
dbscan-224,12.901149973076922,77.70934066153846,Whitefield,0.7652194243221615,0.00027351857512911685,0.08,0.8879222696310018,6.849128909379994,351,15,LOW,0.1929
dbscan-431,13.004493022222219,77.71012536666666,K.R. Pura,0.7143531142284797,0.00028960790307788845,0.08666666666666667,0.8253334065409011,6.793328430272942,352,9,LOW,0.1001
dbscan-107,12.965257713043476,77.59732276956522,Ashok Nagar,0.7164652006839564,0.00022525059128280213,0.11333333333333333,0.8566743411418121,6.77701460762314,353,9,LOW,0.113
dbscan-436,13.013174836666666,77.69923321333333,K.R. Pura,0.7704479486504374,0.0003378758869242032,0.06666666666666667,0.7214650049138892,6.7670698556434,354,10,MEDIUM,0.0729
dbscan-409,13.050098813207548,77.63025012641508,Hennuru,0.6096930101349636,0.0007079304297459495,0.03333333333333333,0.9558489108307837,6.73249854214445,355,7,LOW,0.8377
dbscan-324,12.990509052678572,77.61212905178571,Pulikeshinagar(F.Town),0.6116348569634176,0.0016572007787234728,0.02666666666666667,0.3091011214692,6.732083699188393,356,10,LOW,0.8716
dbscan-210,12.954940185714285,77.57381666285715,V.V.Puram (C.Pet),0.6132804655747983,0.0004183225266680611,0.11333333333333333,0.4277288779218127,6.698665380721143,357,8,LOW,0.7702
dbscan-261,12.958854401219673,77.65982874778783,Jeevanbheemanagar,0.7871539662727818,0.0003378758869242032,0.07333333333333333,0.5582160467961982,6.694124845004152,358,9,LOW,0.155
dbscan-395,12.980927923076923,77.64607217692306,Jeevanbheemanagar,0.7154700949419848,0.0004826798384631474,0.04,0.8857878224851347,6.687485265256791,359,10,LOW,0.0776
dbscan-366,12.872978876196104,77.59422531634016,Hulimavu,0.7220504369824279,0.0006435731179508632,0.06,0.31010884076487105,6.682421413889441,360,7,LOW,0.0311
dbscan-213,13.038371286666665,77.56619128666668,Kodigehalli,0.7383100895426855,0.0003378758869242032,0.08,0.581835755641572,6.680713989643445,361,9,LOW,0.0087
dbscan-347,12.956583057692306,77.74535629615383,Whitefield,0.9268524096699884,0.00027351857512911685,0.08666666666666667,0.40341703629651005,6.675510656331488,362,16,HIGH,0.5242
dbscan-486,12.979796491666667,77.51062689583334,Jnanabharathi,0.8900309979237503,0.0002413399192315737,0.09333333333333334,0.49328366477454594,6.658726991940006,363,4,HIGH,0.453
dbscan-471,13.029096214583333,77.58095502708333,Kodigehalli,0.827415970727833,0.0006274837900020916,0.02,0.9207319880599957,6.626987804729369,364,10,MEDIUM,0.4897
dbscan-491,13.06403440625,77.65117836874998,Hennuru,0.8167616146368901,0.00037005454282174635,0.04,0.8929226694175836,6.606001047374009,365,8,MEDIUM,0.3055
dbscan-516,13.031957642857142,77.62354723928571,K.G. Halli,0.9518642646418664,0.0007561984135922643,0.02666666666666667,0.30717293604910245,6.597663147895701,366,4,HIGH,0.7584
dbscan-145,12.937939749317849,77.5573250447054,Basavanagudi,0.7558899688049838,0.00037005454282174635,0.05333333333333334,0.7359798102502029,6.589910229496231,367,9,LOW,0.0284
dbscan-184,12.907313609375,77.63520860624999,HSR Layout,0.7389679377347346,0.00037005454282174635,0.09333333333333334,0.3631633389536438,6.569606065455274,368,13,LOW,0.0066
dbscan-304,12.96042974090909,77.57992641136363,City Market,0.8246359194260728,0.0005631264782070053,0.04666666666666667,0.33799785097259794,6.5659086057028055,369,1,MEDIUM,0.4338
dbscan-212,12.913819388,77.66657518400001,Bellandur,0.7513561916333458,0.0002574292471803453,0.08666666666666667,0.6808630318975577,6.539314147832415,370,13,LOW,0.0121
dbscan-373,12.956203233333335,77.71110685454546,HAL Old Airport,0.7401835824685473,0.0003861438707705179,0.07333333333333333,0.4401714767068438,6.516683597940173,371,9,LOW,0.001
dbscan-536,13.022934633333334,77.65808219259259,Hennuru,0.7519489489365389,0.00028960790307788845,0.08,0.6018848981747724,6.508380861361701,372,9,LOW,0.0101
dbscan-570,12.999617666666667,77.59679485789474,R.T. Nagar,0.7634711154071278,0.0007722877415410358,0.03333333333333333,0.35243680743191724,6.481861805388952,373,5,MEDIUM,0.1098
dbscan-240,12.939681715384618,77.49306052692307,Jnanabharathi,0.7520272942169108,0.00027351857512911685,0.08,0.6339875677329704,6.466514508067156,374,5,LOW,0.0085
dbscan-133,13.004404714285716,77.71230692857142,K.R. Pura,0.7094773382287285,0.00019307193538525895,0.10666666666666667,0.8945820491050361,6.4588317325790285,375,11,LOW,0.2172
dbscan-448,12.949433474074072,77.60585911481482,Adugodi,0.7251001777302655,0.00028960790307788845,0.06666666666666667,0.7987925912999208,6.452955338478025,376,10,LOW,0.0501
dbscan-247,12.919942022580644,77.58073747419354,Jayanagara,0.7490414550954074,0.00035396521487297475,0.05333333333333334,0.7048736148638345,6.451473556815442,377,9,LOW,0.0121
dbscan-327,12.993332336842103,77.56816194473683,Sheshadripuram,0.772298488045524,0.0004665905105143758,0.04666666666666667,0.4871374466368253,6.446101399221574,378,4,LOW,0.16
dbscan-468,12.9436223,77.58554752352941,Wilson Garden,0.7887293801962265,0.0004022331987192895,0.05333333333333334,0.45898571675917726,6.3761761549605005,379,10,LOW,0.1587
dbscan-191,12.938023095833335,77.59869678333332,Wilson Garden,0.7261276605264834,0.0002413399192315737,0.07333333333333333,0.851623128906422,6.348335718435388,380,11,LOW,0.0566
dbscan-377,13.098524557142857,77.57362168214286,Yelahanka,0.7427426213438995,0.00030569723102666,0.06,0.6771432944534398,6.307983549414481,381,8,LOW,0.0043
dbscan-478,12.988599789999999,77.47274829,Kamakshipalya,0.7412778220652645,0.00017698260743648737,0.1,0.8539883889242941,6.305112572269593,382,8,LOW,0.0202
dbscan-401,13.032047271794871,77.56385494615385,Yeshwanthpura,0.7986233510360493,0.0004826798384631474,0.02666666666666667,0.7513203061298593,6.286647461092164,383,11,MEDIUM,0.2145
dbscan-450,13.01315057142857,77.53469619642858,Rajajinagar,0.6627759803897891,0.00030569723102666,0.06,0.8619728212469777,6.24919197646911,384,9,MEDIUM,0.7849
dbscan-426,12.943550841666665,77.60775004166668,Adugodi,0.812286295178327,0.0002413399192315737,0.05333333333333334,0.867005924302631,6.246604309446976,385,11,MEDIUM,0.1938
dbscan-316,12.98249650967742,77.59552283548386,Cubbon Park,0.72701366203718,0.00035396521487297475,0.10666666666666667,0.2367595802060382,6.21740350945361,386,8,LOW,0.0268
dbscan-374,13.02402685079771,77.64341324918036,Banaswadi,0.9100062128862622,0.00019307193538525895,0.08,0.5073308081382173,6.186702224687194,387,7,HIGH,0.4267
dbscan-320,12.990127211111112,77.60379742592593,Shivajinagar,0.7545689936305184,0.00028960790307788845,0.04666666666666667,0.8044703259270295,6.111672090673268,388,3,LOW,0.0106
dbscan-583,12.955795249676601,77.69212591794427,HAL Old Airport,0.903128313875188,0.0001608932794877158,0.07333333333333333,0.7223088893748946,6.106649424486775,389,10,HIGH,0.4339
dbscan-385,13.121669375471697,77.62283128867925,Yelahanka,0.7562433051707517,0.0007079304297459495,0.07333333333333333,0.09720688969066177,6.097855161520452,390,9,LOW,0.0597
dbscan-390,12.961973707407408,77.59398046296297,Halasuru Gate,0.7452652554633271,0.00028960790307788845,0.06,0.5752187226935601,6.0811001270365255,391,3,LOW,0.0083
dbscan-405,12.915454666666667,77.69867370370369,Bellandur,0.7654227712298826,0.00028960790307788845,0.04,0.9167728618202076,6.078052040275239,392,14,LOW,0.1875
dbscan-96,13.011613565217392,77.52884723913044,Rajajinagar,0.7162672418467819,0.00022525059128280213,0.08666666666666667,0.5917076076488577,6.075513808519401,393,10,LOW,0.1149
dbscan-432,13.045641093750001,77.54857411875001,Jalahalli,0.8181996145101263,0.0006274837900020916,0.05333333333333334,0.14356096686046005,6.074346163259247,394,10,MEDIUM,0.2741
dbscan-317,13.116820112195123,77.57796271707316,Yelahanka,0.7791524944021785,0.0005148584943606906,0.05333333333333334,0.22042399310259295,6.045880128133089,395,10,MEDIUM,0.1267
dbscan-384,12.977901044927535,77.71292086376812,Mahadevapura,0.7804995413875084,0.0009653596769262948,0.02,0.2772271025459943,6.022165707507435,396,12,MEDIUM,0.2034
dbscan-444,12.951447047619048,77.59502053809523,Wilson Garden,0.9263663259121248,0.00019307193538525895,0.06,0.5802508665643002,6.002269775510062,397,12,HIGH,0.5407
dbscan-270,13.000185671513892,77.68499021727739,Mahadevapura,0.7335844319414605,0.00020916126333403055,0.11333333333333333,0.39878339642831334,5.9880090660773835,398,13,LOW,0.0345
dbscan-33,13.009039814634146,77.75885258536586,Mahadevapura,0.7111419853993887,0.0005148584943606906,0.08666666666666667,0.13063000335311323,5.938562860285769,399,14,LOW,0.1145
dbscan-312,12.924394476470589,77.64999455882354,HSR Layout,0.7447365046744073,0.0004022331987192895,0.04,0.44287360809248294,5.851598276810428,400,14,LOW,0.0069
dbscan-356,12.938768524999999,77.57837833214285,Basavanagudi,0.7788479598159589,0.00030569723102666,0.04666666666666667,0.5048946280947944,5.85039810265272,401,10,MEDIUM,0.0838
dbscan-420,13.06769273448276,77.58034107586207,Kodigehalli,0.9613390900096117,0.0003217865589754316,0.03333333333333333,0.4052799588355964,5.831518181545603,402,11,HIGH,0.7349
dbscan-440,13.025230769565217,77.5202276347826,Peenya,0.8090248621325338,0.00022525059128280213,0.04,0.9094891341212444,5.828849709445672,403,6,MEDIUM,0.2327
dbscan-496,12.966543478511337,77.70246047009566,HAL Old Airport,0.8991624852907801,0.00011262529564140106,0.08,0.8590536301708002,5.823248139838684,404,11,HIGH,0.4753
dbscan-492,13.140061125555555,77.61774421722222,Chikkajala,0.7439527770302443,0.00014480395153894423,0.08,0.9096142240380963,5.797754676925702,405,6,LOW,0.037
dbscan-509,12.991127823406103,77.65701779674649,Banaswadi,0.7079229614302291,0.00017698260743648737,0.08,0.723949836846754,5.77499104892461,406,8,LOW,0.2306
dbscan-464,13.05662357,77.651725295,Hennuru,0.7355057344363941,0.00017698260743648737,0.06,0.9518696835127032,5.768115484065252,407,10,LOW,0.0396
dbscan-300,12.871832771794871,77.53902481794873,Thalagattapura,0.7484247287184026,0.0004826798384631474,0.08,0.11534503242378948,5.760920377676347,408,10,LOW,0.0212
dbscan-482,13.161279831034484,77.62652933448274,Chikkajala,0.7318736259704447,0.0003217865589754316,0.06666666666666667,0.30641346200509556,5.759626724954436,409,7,LOW,0.0246
dbscan-403,13.010627614285713,77.53598062857142,Rajajinagar,0.7714474819622084,0.00019307193538525895,0.05333333333333334,0.83410080211061,5.753536336822334,410,11,MEDIUM,0.0731
dbscan-546,12.91071276551724,77.58074503103447,J.P. Nagar,0.7776981547814076,0.0003217865589754316,0.03333333333333333,0.6419718801990856,5.740101239155653,411,12,MEDIUM,0.0812
dbscan-399,12.97257957894737,77.51186590526316,Jnanabharathi,0.7410417732737189,0.0001608932794877158,0.06666666666666667,0.9120569191244151,5.732665369988459,412,6,LOW,0.0207
dbscan-487,12.960981613793104,77.55092596896552,Magadi Road,0.7700845501131625,0.0003217865589754316,0.02666666666666667,0.8794152173047463,5.732316774181776,413,8,MEDIUM,0.0633
dbscan-341,12.98002344,77.59937296800001,Cubbon Park,0.7342426861267713,0.0002574292471803453,0.04666666666666667,0.6818313181151144,5.7260247562712845,414,9,LOW,0.0196
dbscan-178,12.915108531034484,77.6158164551724,Mico Layout,0.7717691201475081,0.0003217865589754316,0.02666666666666667,0.8631986719153505,5.721333910713535,415,11,MEDIUM,0.0646
dbscan-196,12.986646089923976,77.64805891079737,Jeevanbheemanagar,0.7369989183125953,0.00017698260743648737,0.07333333333333333,0.6643825003997945,5.693671418281196,416,11,LOW,0.0358
dbscan-541,13.023877984802258,77.54889008523475,Yeshwanthpura,0.7489125542135037,0.00014480395153894423,0.06666666666666667,0.9415190360605131,5.634088462156943,417,12,LOW,0.0386
dbscan-158,12.970542827272727,77.56546284545455,Magadi Road,0.7583170794580848,0.0003861438707705179,0.03333333333333333,0.4464204022710849,5.632030210423606,418,9,MEDIUM,0.0507
dbscan-255,12.947144010526316,77.59425974210525,Wilson Garden,0.72278189336597,0.0001608932794877158,0.08,0.6769570661119312,5.629107571083803,419,13,LOW,0.1064
dbscan-396,12.987322000000002,77.56789349259259,Sheshadripuram,0.7407820179817688,0.00028960790307788845,0.05333333333333334,0.40335231292861906,5.617993122932168,420,5,LOW,0.0033
dbscan-550,12.99161359609375,77.652420359375,Banaswadi,0.8636475255350323,0.001914630025903818,0.02,0.04253931098514672,5.617982685665394,421,9,MEDIUM,0.6785
dbscan-415,12.950019862068963,77.68974857241379,HAL Old Airport,0.8020827422982358,0.0003217865589754316,0.05333333333333334,0.2718344606973323,5.612095672985169,422,12,MEDIUM,0.1766
dbscan-554,13.003542315942028,77.66277406666669,Banaswadi,0.6411774243294076,0.0009653596769262948,0.04,0.11523140137454589,5.605459284761251,423,10,LOW,0.8165
dbscan-232,12.904429651618829,77.70224638893781,Bellandur,0.7180214926236324,0.00020916126333403055,0.05333333333333334,0.7306682175543254,5.591561035821832,424,15,LOW,0.1157
dbscan-375,13.094922742105263,77.59735667368422,Yelahanka,0.7782371764185579,0.0001608932794877158,0.06666666666666667,0.6757942987958858,5.588988191349956,425,11,LOW,0.2198
dbscan-289,12.982984557894737,77.56812218947368,Sheshadripuram,0.7188574605573396,0.0001608932794877158,0.06666666666666667,0.8273032158460287,5.581141646240622,426,6,LOW,0.1311
dbscan-495,12.950419921739131,77.57393729130435,V.V.Puram (C.Pet),0.769864062536454,0.00022525059128280213,0.06,0.43123345313805356,5.540758488280872,427,9,MEDIUM,0.0685
dbscan-71,12.944761368181817,77.60275985454544,Adugodi,0.7330359565842305,0.00020916126333403055,0.08,0.3787815145612582,5.540471677195978,428,12,LOW,0.0423
dbscan-429,12.987430148000003,77.578489584,High ground,0.7752817375838018,0.0002574292471803453,0.03333333333333333,0.7322442302056243,5.529965680387948,429,8,MEDIUM,0.072
dbscan-387,13.121222651923075,77.61768138846155,Yelahanka,0.7510248043623736,0.0006918411017971779,0.07333333333333333,0.0532569550915869,5.524335390034543,430,12,LOW,0.0415
dbscan-397,13.0197263375,77.6188838125,K.G. Halli,0.7648748800446162,0.00011262529564140106,0.08,0.8614000372055882,5.4606441434057,431,5,MEDIUM,0.085
dbscan-308,12.916988759999999,77.62911955999999,Madiwala,0.713827314462881,0.00017698260743648737,0.07333333333333333,0.5399556046757906,5.449214522604614,432,6,LOW,0.1682
dbscan-466,13.014565052941178,77.62741789411766,Banaswadi,0.7754164868616749,0.00012871462359017265,0.06666666666666667,0.8342155232172926,5.447465309701292,433,11,LOW,0.2426
dbscan-352,12.968761094736841,77.5592986368421,Magadi Road,0.721605563212287,0.0001608932794877158,0.05333333333333334,0.9086139862361662,5.421395404692633,434,10,LOW,0.114
dbscan-499,12.953948839999999,77.57221302333332,V.V.Puram (C.Pet),0.7642060210885583,0.0003378758869242032,0.04,0.327278621277579,5.409076523316433,435,10,MEDIUM,0.0583
dbscan-123,12.99448168235294,77.75771705882353,Mahadevapura,0.7706882238930497,0.00012871462359017265,0.08,0.634089299666244,5.408776338250484,436,15,MEDIUM,0.0787
dbscan-540,12.986813496153847,77.60848991153847,Pulikeshinagar(F.Town),0.813227135010198,0.00027351857512911685,0.02666666666666667,0.6630589266225225,5.3921009733671665,437,11,MEDIUM,0.263
dbscan-410,12.872579838888889,77.56651447777777,Thalagattapura,0.7771421443709617,0.00014480395153894423,0.06,0.7322777992967434,5.391714879809382,438,11,MEDIUM,0.0832
dbscan-488,13.032940334210526,77.62733595526315,K.G. Halli,0.6343883998325842,0.0004665905105143758,0.04,0.3061887934827895,5.38873045508509,439,6,LOW,0.7406
dbscan-188,13.021454244444444,77.53572076666667,Yeshwanthpura,0.7347039995596603,0.00014480395153894423,0.06666666666666667,0.733806822062143,5.385909788652629,440,13,LOW,0.0542
dbscan-447,13.00605179310345,77.56475136896552,Malleshwaram,0.7563206994686371,0.0003217865589754316,0.02666666666666667,0.5989809438646618,5.37254506305032,441,5,LOW,0.0235
dbscan-198,13.160774227777777,77.59561080555555,Chikkajala,0.9551439197837507,0.00014480395153894423,0.04,0.699722358916278,5.362576374648868,442,8,HIGH,0.738
dbscan-386,13.017360095238095,77.70461603809524,K.R. Pura,0.739871916388078,0.00019307193538525895,0.06,0.49008295756398984,5.348882956403096,443,12,LOW,0.0282
dbscan-295,12.954296418750001,77.62253419375001,Ashok Nagar,0.8059140099585126,0.00011262529564140106,0.06,0.9415190360605131,5.334934406392235,444,10,MEDIUM,0.2097
dbscan-393,13.040924029411764,77.61742901176471,Hennuru,0.7538871849934493,0.00012871462359017265,0.08,0.5959134037587144,5.311595418673306,445,11,MEDIUM,0.0561
dbscan-455,12.936740499999999,77.62030694375,Adugodi,0.7395241008492648,0.00011262529564140106,0.06666666666666667,0.9857761696750997,5.300763331877765,446,13,LOW,0.0556
dbscan-494,12.884161984746306,77.59807471215187,Hulimavu,0.7672789104862276,0.0006274837900020916,0.013333333333333334,0.42658332307050006,5.2828740967303505,447,8,MEDIUM,0.1154
dbscan-411,12.941734387206061,77.56357993384886,Basavanagudi,0.7762967033267608,0.00022525059128280213,0.02666666666666667,0.8914093835676632,5.270877322845321,448,11,MEDIUM,0.077
dbscan-512,12.969358468421053,77.61967925789475,Halasur,0.7902235821997085,0.0001608932794877158,0.04,0.8535382889354257,5.258113057075378,449,4,MEDIUM,0.1326
dbscan-549,12.969715095652173,77.61506194782609,Halasur,0.6383874452626832,0.00022525059128280213,0.05333333333333334,0.5795463818590015,5.248838318966173,450,5,LOW,0.6722
dbscan-402,12.897901994117646,77.6063892117647,Mico Layout,0.8210607847712326,0.00012871462359017265,0.06,0.6412953478410128,5.246214702744796,451,12,MEDIUM,0.2489
dbscan-475,12.910487189473685,77.61003476842106,Mico Layout,0.7524514679966207,0.0001608932794877158,0.04,0.9462354811943278,5.2364595864803185,452,13,LOW,0.0262
dbscan-576,13.028974436842107,77.66409552105262,Hennuru,0.7576460542640991,0.0001608932794877158,0.04,0.9214075826591464,5.2299891498633215,453,12,MEDIUM,0.0627
dbscan-530,12.972194591304351,77.63134075652174,Halasur,0.8409919820689169,0.00022525059128280213,0.02,0.9856406059868452,5.216113276300485,454,6,MEDIUM,0.3425
dbscan-242,13.025871211111111,77.62774015,K.G. Halli,0.7824076836960845,0.00014480395153894423,0.04,0.9873591243886729,5.213766964314012,455,7,LOW,0.2055
dbscan-438,13.030503633333332,77.56026454285714,Yeshwanthpura,0.7834094310343116,0.00019307193538525895,0.03333333333333333,0.7742934703202016,5.211189837408927,456,14,MEDIUM,0.112
dbscan-407,12.941612239130432,77.56089594782608,Basavanagudi,0.7405789316175363,0.00022525059128280213,0.02666666666666667,0.8914911171956035,5.172569391329732,457,12,LOW,0.0139
dbscan-573,12.850930541379311,77.65745046896552,Electronic City,0.792848534955139,0.001721558090518559,0.02,0.036382243186508616,5.164115316285342,458,8,MEDIUM,0.4145
dbscan-84,12.981945010664809,77.5325613078832,Kamakshipalya,0.9900804456334814,0.00014480395153894423,0.03333333333333333,0.6184290068152655,5.149114193429698,459,9,HIGH,0.893
dbscan-338,12.997944511538462,77.60515038846154,R.T. Nagar,0.7607349940170559,0.00027351857512911685,0.03333333333333333,0.42958589162800953,5.143672565997812,460,6,MEDIUM,0.0435
dbscan-565,12.956827952941175,77.64152906470588,Jeevanbheemanagar,0.7380637643946767,0.00012871462359017265,0.06666666666666667,0.6389330941670557,5.131502939613484,461,12,LOW,0.0518
dbscan-467,12.986042495652175,77.48791455217392,Kamakshipalya,0.7472924766875996,0.00022525059128280213,0.04,0.4575990888663281,5.093865808821001,462,10,LOW,0.0236
dbscan-162,12.931521104347825,77.59255009565219,Jayanagara,0.7029921814436761,0.0005953051341045485,0.05333333333333334,0.07169497782204574,5.083796534866256,463,10,LOW,0.1958
dbscan-480,12.921103405263157,77.73637175789473,Whitefield,0.7401670621624521,0.0001608932794877158,0.06666666666666667,0.4011670813167197,5.065786933375261,464,17,LOW,0.0212
dbscan-551,12.990894201751537,77.68772292709171,Mahadevapura,0.9887011865306319,0.00027351857512911685,0.013333333333333334,0.64261966593069,5.051886416794943,465,16,HIGH,0.8829
dbscan-267,12.935820629411765,77.51263895294119,Jnanabharathi,0.8002107187211577,0.00012871462359017265,0.06666666666666667,0.4569282931386027,5.040198888952654,466,7,MEDIUM,0.2291
dbscan-542,12.991302785714286,77.60718473809523,Pulikeshinagar(F.Town),0.7692021958369524,0.00019307193538525895,0.06666666666666667,0.2549185854789807,5.030231434307823,467,12,MEDIUM,0.0721
dbscan-354,12.887470221052633,77.73848478421053,No Police Station,0.7851877692444252,0.0001608932794877158,0.04,0.6156709836104324,4.993880980464726,468,6,LOW,0.1954
dbscan-553,12.971179535294118,77.62772783529412,Halasur,0.7431596868195612,0.00012871462359017265,0.08666666666666667,0.36204959930899344,4.979955468922525,469,7,LOW,0.0512
dbscan-578,12.898877520000001,77.65117623333335,HSR Layout,0.7652692385913799,9.653596769262947e-05,0.06,0.86547704477599,4.964969377762786,470,15,MEDIUM,0.1024
dbscan-463,12.917647329411764,77.62227672941177,Madiwala,0.7327000153077329,0.00012871462359017265,0.06666666666666667,0.5226996987024779,4.964746046475078,471,7,LOW,0.0835
dbscan-561,13.119941641025642,77.61001658205129,Yelahanka,0.7817997503861018,0.0004826798384631474,0.05333333333333334,0.06285341404239286,4.93516954390267,472,13,MEDIUM,0.1234
dbscan-504,12.900723991193415,77.6330669980966,HSR Layout,0.777902348240582,0.00012871462359017265,0.05333333333333334,0.5607038366041058,4.914584204501411,473,16,MEDIUM,0.0928
dbscan-465,12.906039273333333,77.60217099333335,Mico Layout,0.6168551964405173,9.653596769262947e-05,0.08,0.9772047654714435,4.913165724891198,474,14,LOW,0.7779
dbscan-166,12.943299788235294,77.74977441764706,Whitefield,0.7967971776890016,0.00012871462359017265,0.03333333333333333,0.9548416039104165,4.892282609283309,475,18,MEDIUM,0.1598
dbscan-525,13.068121800000004,77.62942264193548,Hennuru,0.7607778509865101,0.00035396521487297475,0.09333333333333334,0.04999668289351724,4.88193310665346,476,13,LOW,0.191
dbscan-206,13.037399520689654,77.53538948620691,Jalahalli,0.7692139153672036,0.0003217865589754316,0.06,0.1001149156733479,4.8642500916225195,477,11,MEDIUM,0.0598
dbscan-497,12.884364376,77.59631513199999,J.P. Nagar,0.7802815588241954,0.0002574292471803453,0.04,0.23765671293527998,4.857015842007901,478,13,MEDIUM,0.0911
